hub,hub_out_trip_count,hub_out_median_factor,hub_out_pct_delayed,hub_out_median_dwell,hub_in_trip_count,hub_in_median_factor,hub_in_pct_delayed
IND462042AAA,17.0,3.2,1.0,32.0,2.0,3.5666666664999997,1.0
IND464001AAA,1.0,1.842105263,1.0,18.0,0.0,0.0,0.0
IND464221AAA,1.0,1.541984733,1.0,41.0,1.0,1.842105263,1.0
IND464668AAA,2.0,2.5535714285,1.0,14.0,7.0,2.428571429,1.0
IND465001AAA,9.0,1.537572254,0.8888888888888888,37.0,13.0,1.449275362,0.9230769230769231
IND465333A1B,2.0,0.9456580365,0.5,27.5,2.0,1.056100982,0.5
IND465333AAA,3.0,1.865384615,1.0,413.0,4.0,1.3405462185,0.75
IND465669AAB,11.0,1.527777778,1.0,23.0,10.0,2.11942959,1.0
IND465683AAA,13.0,1.449275362,0.9230769230769231,7.0,11.0,1.527777778,1.0
IND466001AAA,15.0,1.766666667,1.0,8.0,14.0,2.73255814,1.0
IND466116AAA,13.0,2.385714286,1.0,85.0,15.0,1.766666667,1.0
IND470004AAA,6.0,2.1750957855,1.0,28.5,1.0,1.541984733,1.0
IND470113AAA,3.0,2.428571429,1.0,22.0,9.0,1.86440678,1.0
IND470117AAA,6.0,1.752631579,1.0,23.0,3.0,2.428571429,1.0
IND471001AAA,9.0,1.620253165,1.0,28.0,12.0,2.1352688575,1.0
IND472001AAA,19.0,2.322580645,1.0,222.0,11.0,1.625,1.0
IND473001AAA,11.0,2.025641026,1.0,21.0,10.0,1.303846154,0.8
IND473226AAA,20.0,1.6211604094999998,0.9,43.5,9.0,1.87654321,1.0
IND473331AAA,9.0,1.87654321,1.0,1019.0,11.0,2.025641026,1.0
IND473443AAA,7.0,1.813559322,1.0,16.0,2.0,2.0466101695,1.0
IND474003AAA,40.0,1.705514609,1.0,71.0,40.0,1.8772898850000002,1.0
IND476001AAA,1.0,2.208333333,1.0,6.0,3.0,1.594594595,1.0
IND476111AAA,8.0,2.049019608,1.0,10.5,9.0,2.412698413,1.0
IND477001AAA,1.0,3.363636364,1.0,493.0,6.0,1.9598039215,1.0
IND477001AAB,8.0,3.4895368785,1.0,437.0,2.0,2.173076923,1.0
IND480001AAA,12.0,1.5535444945,1.0,19.0,8.0,1.6055263160000002,1.0
IND480334AAA,21.0,1.416666667,0.9523809523809523,26.0,21.0,2.215384615,1.0
IND480661AAA,8.0,1.5376791495000002,0.875,18.5,14.0,1.5904361745,1.0
IND480886AAA,8.0,1.577828283,1.0,3.0,8.0,2.2575757574999997,1.0
IND481661AAA,9.0,3.5,1.0,41.0,8.0,1.4909758530000001,0.875
IND483225AAA,3.0,2.121212121,1.0,0.0,3.0,2.863636364,1.0
IND483501AAA,3.0,2.0,1.0,24.0,14.0,2.3854282534999998,1.0
IND483770AAA,2.0,2.4852537095000002,1.0,367.5,3.0,2.0,1.0
IND484001AAA,7.0,1.935064935,0.8571428571428571,28.0,3.0,2.234042553,1.0
IND484224AAA,1.0,0.96875,0.0,72.0,3.0,1.404761905,0.6666666666666666
IND484446AAA,3.0,2.025531915,1.0,28.0,5.0,2.025641026,0.8
IND484551AAA,1.0,2.038461538,1.0,3.0,1.0,3.333333333,1.0
IND484661AAE,3.0,2.863636364,1.0,3.0,2.0,1.8240740739999999,1.0
IND485001AAC,20.0,2.1601941745,1.0,399.0,29.0,2.360215054,1.0
IND485771AAA,2.0,3.7095238095000003,1.0,20.5,2.0,2.803030303,1.0
IND486001AAA,2.0,2.664261931,1.0,46.0,3.0,2.133333333,1.0
IND486661AAA,4.0,4.2868217049999995,1.0,678.0,6.0,1.6875,1.0
IND486771AAA,6.0,1.6875,1.0,10.0,8.0,5.3681318685,1.0
IND486886AAA,7.0,2.4,1.0,38.0,7.0,1.62962963,1.0
IND486889AAA,7.0,2.277777778,1.0,39.0,7.0,2.4,1.0
IND487001AAA,4.0,1.376503238,0.75,2.5,2.0,1.974354759,1.0
IND487001AAB,4.0,1.6276595745,1.0,13.5,5.0,1.818181818,1.0
IND487551AAA,7.0,2.428571429,1.0,29.0,8.0,1.4722479185,0.875
IND488001AAA,4.0,2.1686613475,1.0,11.0,3.0,2.070175439,1.0
IND491001AAA,1.0,1.439252336,1.0,19.0,0.0,0.0,0.0
IND492001AAB,8.0,3.0,1.0,225.0,0.0,0.0,0.0
IND493118AAC,11.0,1.632653061,1.0,20.0,0.0,0.0,0.0
IND494334AAB,11.0,1.769230769,1.0,26.0,1.0,1.439252336,1.0
IND495004AAA,1.0,2.292682927,1.0,21.0,0.0,0.0,0.0
IND495334AAB,12.0,1.6043478260000001,1.0,14.5,11.0,1.632653061,1.0
IND495677AAA,7.0,2.18018018,1.0,52.0,0.0,0.0,0.0
IND500008AAC,10.0,2.4524999999999997,1.0,80.0,19.0,1.857142857,1.0
IND500008AAD,6.0,2.909090909,1.0,286.5,0.0,0.0,0.0
IND500008AAF,19.0,3.357142857,1.0,61.0,0.0,0.0,0.0
IND500010AAA,10.0,2.0875160875,1.0,336.5,19.0,2.051282051,1.0
IND500010AAB,39.0,2.533333333,1.0,218.0,31.0,2.162790698,1.0
IND500018AAA,4.0,3.0416666665000003,1.0,49.5,0.0,0.0,0.0
IND500032AAA,4.0,1.9795454544999997,1.0,14.5,0.0,0.0,0.0
IND500035AAA,1.0,2.75,1.0,19.0,2.0,3.2153846155,1.0
IND500039AAB,2.0,2.325,1.0,24.5,0.0,0.0,0.0
IND500039AAC,32.0,2.6329966330000003,1.0,38.0,46.0,2.544117647,1.0
IND500039AAD,8.0,2.717013889,1.0,266.0,6.0,2.727011494,1.0
IND500050AAA,22.0,2.153492647,1.0,156.0,19.0,1.862068966,1.0
IND500055AAA,2.0,2.496078431,1.0,65.5,1.0,1.823529412,1.0
IND500055AAC,17.0,2.5,1.0,31.0,0.0,0.0,0.0
IND500080AAB,20.0,2.503367003,1.0,109.5,28.0,2.0263157895,1.0
IND501101AAB,6.0,1.5,0.8333333333333334,18.0,5.0,1.536585366,1.0
IND501141AAA,5.0,1.536585366,1.0,30.0,8.0,1.6085106385,1.0
IND501301AAC,2.0,3.5314685315,1.0,20.5,2.0,2.325,1.0
IND501359AAE,326.0,1.891121951,0.9969325153374233,169.0,390.0,1.95,0.9974358974358974
IND501359AAG,11.0,2.75,1.0,83.0,0.0,0.0,0.0
IND501401AAC,6.0,2.7939393939999997,1.0,17.0,19.0,2.5,1.0
IND502110AAA,19.0,1.371428571,0.8947368421052632,15.0,19.0,1.552631579,1.0
IND502220AAC,22.0,1.611643145,0.9545454545454546,81.5,22.0,2.0501227495,1.0
IND502286AAB,22.0,2.0501227495,1.0,16.5,22.0,2.392229155,1.0
IND502295AAA,2.0,2.0,1.0,5.5,4.0,1.9795454544999997,1.0
IND502313AAA,6.0,1.6958525345000002,1.0,93.5,19.0,1.371428571,0.8947368421052632
IND503111AAC,34.0,1.9580331974999998,1.0,40.5,10.0,1.672043011,0.9
IND503122AAA,19.0,1.552631579,1.0,11.0,20.0,1.538461538,1.0
IND503185AAA,19.0,1.5,1.0,21.0,20.0,1.8166666665000002,1.0
IND503187AAA,20.0,1.538461538,1.0,19.0,19.0,1.5,1.0
IND504201AAA,6.0,1.245614035,0.5,20.0,5.0,1.413793103,1.0
IND504208AAB,7.0,1.901639344,1.0,73.0,14.0,1.4871794875,0.9285714285714286
IND504215AAA,16.0,2.042372881,1.0,80.0,1.0,3.416666667,1.0
IND504251AAA,5.0,1.295454545,0.6,10.0,2.0,2.003170577,1.0
IND504293AAA,9.0,1.941176471,0.8888888888888888,56.0,4.0,1.6552631580000001,0.5
IND504296AAA,4.0,1.1729508195,0.5,15.5,3.0,1.186046512,0.3333333333333333
IND505001AAA,10.0,1.426470588,1.0,25.0,0.0,0.0,0.0
IND505001AAB,30.0,1.7525476295,0.9333333333333333,55.0,47.0,1.949152542,1.0
IND505122AAA,14.0,2.65,1.0,632.5,15.0,1.733333333,1.0
IND505184AAC,11.0,1.9,0.8181818181818182,53.0,8.0,1.4866666665,0.625
IND505209AAA,8.0,1.626311844,1.0,17.0,9.0,1.813953488,0.7777777777777778
IND505302AAB,10.0,1.162891207,0.4,10.0,13.0,1.470588235,0.9230769230769231
IND505325AAA,6.0,1.4219367589999998,1.0,17.0,5.0,1.129032258,0.2
IND505326AAA,1.0,2.828571429,1.0,5.0,0.0,0.0,0.0
IND505326AAB,3.0,2.043478261,1.0,5.0,5.0,1.277777778,0.6
IND505327AAA,12.0,1.4223057645,0.9166666666666666,18.0,9.0,1.5,1.0
IND505425AAA,2.0,2.636904762,1.0,50.5,14.0,1.5436507935,0.9285714285714286
IND505467AAA,13.0,1.733333333,1.0,24.0,13.0,1.588235294,1.0
IND505503AAA,1.0,2.282051282,1.0,19.0,1.0,2.125,1.0
IND506001AAC,15.0,1.588235294,1.0,17.0,0.0,0.0,0.0
IND506002AAA,39.0,1.621621622,0.6666666666666666,119.0,42.0,2.3166666664999997,1.0
IND506132AAA,19.0,1.823529412,1.0,10.0,20.0,1.1265873014999999,0.35
IND506143AAA,16.0,1.7295321635,1.0,32.5,17.0,2.0,1.0
IND506167AAB,16.0,2.2183133325,1.0,58.0,16.0,1.7295321635,1.0
IND506169AAB,1.0,2.125,1.0,20.0,2.0,1.3475609755,0.5
IND506314AAA,12.0,3.0286956519999997,1.0,618.0,12.0,1.424142032,0.9166666666666666
IND506343AAA,2.0,1.3475609755,0.5,20.0,2.0,1.5896825395,1.0
IND507002AAA,42.0,1.9483660134999998,1.0,59.5,45.0,2.185185185,1.0
IND507111AAA,20.0,1.714717742,1.0,18.5,0.0,0.0,0.0
IND507117AAB,18.0,1.9780855540000002,1.0,19.0,20.0,1.661931818,1.0
IND507123AAA,12.0,1.424142032,0.9166666666666666,11.5,13.0,0.775862069,0.0
IND507159AAA,11.0,1.882352941,0.7272727272727273,389.0,15.0,1.5,0.8666666666666667
IND507303AAA,18.0,2.4685185185,1.0,246.0,19.0,1.923913043,1.0
IND508001AAA,14.0,1.754310345,1.0,91.5,15.0,1.846153846,1.0
IND508116AAA,15.0,1.068181818,0.06666666666666667,9.0,13.0,2.321428571,1.0
IND508206AAA,18.0,1.5694444445,0.8888888888888888,17.0,18.0,1.836021505,0.8333333333333334
IND508207AAB,16.0,2.24122807,1.0,22.5,12.0,1.6598107025,1.0
IND508213AAB,14.0,1.8441295545,1.0,24.0,14.0,1.818181818,1.0
IND508223AAA,14.0,1.7899393,1.0,16.0,12.0,1.403846154,1.0
IND508248AAB,15.0,1.764705882,1.0,10.0,16.0,2.1977687625,1.0
IND508252AAB,6.0,1.363429327,1.0,0.5,7.0,2.043478261,1.0
IND508277AAB,11.0,1.384615385,1.0,7.0,14.0,1.0674242425,0.0
IND508377AAB,12.0,1.8043478259999999,1.0,54.0,15.0,1.764705882,1.0
IND509001AAA,19.0,1.542857143,1.0,28.0,17.0,1.509433962,1.0
IND509103AAB,10.0,2.2068965515,1.0,16.5,11.0,1.848837209,1.0
IND509103AAC,6.0,2.016731856,1.0,25.5,5.0,1.615384615,1.0
IND509124AAA,16.0,1.6751012145,1.0,29.5,17.0,1.454545455,1.0
IND509203AAA,19.0,1.5,1.0,16.0,19.0,1.542857143,1.0
IND509216AAC,12.0,2.0476923075,1.0,53.0,10.0,1.5,0.9
IND509301AAA,19.0,1.836734694,1.0,43.0,19.0,1.5,1.0
IND509324AAA,8.0,2.188655462,1.0,13.0,9.0,1.703703704,1.0
IND509358AAA,17.0,2.118644068,1.0,22.0,17.0,1.5,1.0
IND515004AAA,59.0,1.758196721,0.9830508474576272,95.0,58.0,1.774492988,1.0
IND515134AAA,23.0,1.625,1.0,30.0,32.0,1.6175644029999998,1.0
IND515201AAA,19.0,2.666666667,1.0,21.0,15.0,1.631578947,1.0
IND515301AAA,16.0,1.757352941,1.0,10.0,14.0,2.7456709960000003,1.0
IND515401AAB,18.0,2.434782609,1.0,16.5,17.0,1.714285714,0.9411764705882353
IND515411AAA,2.0,2.0731489745,1.0,8.0,2.0,2.419642857,1.0
IND515591AAA,10.0,1.676923077,1.0,17.0,9.0,1.604166667,1.0
IND515671AAA,14.0,1.5306878309999998,1.0,22.0,13.0,1.875,1.0
IND515761AAA,19.0,1.773584906,1.0,48.0,19.0,1.696969697,1.0
IND515801AAA,19.0,1.568181818,1.0,32.0,20.0,2.434782609,1.0
IND515865AAB,18.0,1.696969697,1.0,10.5,18.0,1.5657001044999999,1.0
IND516001AAA,2.0,1.731961147,1.0,49.5,2.0,1.6129568105,1.0
IND516101AAA,18.0,2.423076923,1.0,18.0,19.0,2.145833333,1.0
IND516115AAA,17.0,2.227272727,1.0,46.0,18.0,2.423076923,1.0
IND516227AAA,2.0,2.159491194,1.0,36.5,2.0,1.731961147,1.0
IND516269AAA,15.0,1.592105263,1.0,13.0,10.0,1.676923077,1.0
IND516360AAB,2.0,1.6129568105,1.0,32.0,2.0,2.0731489745,1.0
IND516390AAA,15.0,1.94047619,1.0,12.0,15.0,1.592105263,1.0
IND517325AAA,1.0,2.15625,1.0,44.0,0.0,0.0,0.0
IND517501AAB,35.0,2.230769231,1.0,23.0,33.0,2.223880597,1.0
IND517583AAA,19.0,2.145833333,1.0,14.0,19.0,2.153846154,1.0
IND517644AAA,15.0,2.114285714,1.0,25.0,16.0,2.447619048,1.0
IND518002AAA,74.0,1.6612903225000002,1.0,111.5,66.0,1.8392588614999998,1.0
IND518102AAA,14.0,1.860073024,1.0,147.5,14.0,2.0455465585,1.0
IND518124AAA,7.0,1.65,1.0,8.0,15.0,2.344827586,1.0
IND518206AAA,5.0,1.266666667,0.8,22.0,7.0,1.65,1.0
IND518222AAA,5.0,1.513513514,1.0,131.0,4.0,1.266666667,0.75
IND518401AAA,12.0,1.9416666665000002,1.0,14.5,13.0,1.75862069,1.0
IND518422AAB,14.0,2.0455465585,1.0,17.0,12.0,1.9416666665000002,1.0
IND518501AAA,15.0,2.344827586,1.0,26.0,18.0,1.525921659,1.0
IND520011AAA,8.0,1.8708333335,1.0,75.0,1.0,1.724137931,1.0
IND521001AAA,8.0,2.1259740259999997,1.0,34.5,20.0,1.8578595315,1.0
IND521105AAA,8.0,2.143048128,1.0,22.5,3.0,1.736842105,1.0
IND521165AAA,1.0,2.52,1.0,243.0,4.0,1.810096154,1.0
IND521185AAA,8.0,2.0227272725,1.0,41.0,9.0,1.875,1.0
IND521201AAA,3.0,1.736842105,1.0,12.0,21.0,1.566037736,1.0
IND521225AAB,71.0,1.71372549,1.0,152.0,59.0,2.109090909,1.0
IND521301AAA,19.0,1.846153846,1.0,19.0,19.0,1.733333333,1.0
IND521333AAA,14.0,2.4741000875,1.0,267.0,18.0,1.807692308,1.0
IND522647AAA,19.0,1.56,1.0,36.0,14.0,1.6513468015,1.0
IND523002AAA,39.0,1.645669291,1.0,165.0,34.0,1.616788321,0.6470588235294118
IND523105AAA,19.0,1.307692308,0.7894736842105263,13.0,20.0,1.38916378,1.0
IND523201AAA,1.0,5.172413793,1.0,83.0,19.0,1.56,1.0
IND523226AAA,13.0,1.881355932,1.0,17.0,5.0,1.684210526,1.0
IND523230AAA,19.0,1.382978723,1.0,5.0,21.0,1.608695652,1.0
IND523316AAB,14.0,1.6513468015,1.0,17.5,14.0,1.8983050845,1.0
IND524003AAA,14.0,1.6933701655,1.0,49.5,14.0,1.6099999999999999,1.0
IND524101AAB,16.0,2.1266002845000003,1.0,32.0,14.0,1.6714285715,1.0
IND524132AAA,14.0,1.6714285715,1.0,21.5,15.0,2.114285714,1.0
IND524201AAA,18.0,1.170289855,0.3333333333333333,312.5,19.0,1.307692308,0.7894736842105263
IND530012AAA,71.0,2.0,1.0,53.0,65.0,2.05952381,1.0
IND530012AAC,5.0,1.84962406,1.0,22.0,0.0,0.0,0.0
IND530018AAA,1.0,4.375,1.0,196.0,0.0,0.0,0.0
IND530026AAA,4.0,2.8699596775,1.0,19.0,0.0,0.0,0.0
IND530043AAA,13.0,1.681818182,1.0,21.0,13.0,2.888888889,1.0
IND531001AAA,5.0,1.972222222,1.0,34.0,6.0,1.9285714285,1.0
IND531036AAA,4.0,2.3605974395000002,1.0,27.5,5.0,2.972222222,1.0
IND531116AAA,5.0,2.338983051,1.0,34.0,5.0,1.972222222,1.0
IND531163AAA,13.0,2.181818182,1.0,12.0,12.0,1.6590909090000001,1.0
IND532001AAB,64.0,2.012195122,1.0,40.0,55.0,1.765432099,1.0
IND532127AAA,21.0,1.642857143,1.0,14.0,21.0,1.9,1.0
IND532201AAA,21.0,1.708333333,0.9523809523809523,29.0,20.0,1.8484848485,1.0
IND532222AAA,12.0,2.039925965,1.0,26.5,20.0,1.7113095235,1.0
IND532421AAA,19.0,1.833333333,1.0,21.0,20.0,1.7836257309999999,1.0
IND532440AAA,17.0,1.527777778,1.0,13.0,17.0,1.5,1.0
IND533003AAA,21.0,1.857142857,1.0,56.0,17.0,1.7,1.0
IND533106AAA,51.0,2.612903226,1.0,73.0,50.0,2.1675102695,1.0
IND533201AAA,11.0,1.973684211,1.0,38.0,8.0,2.059649123,1.0
IND533242AAA,2.0,2.247619048,1.0,19.5,6.0,2.725393028,1.0
IND533262AAA,12.0,1.829787234,1.0,41.0,15.0,1.973684211,1.0
IND533308AAB,16.0,1.6548780490000001,1.0,33.0,15.0,3.607142857,1.0
IND533401AAA,18.0,2.2964065915,1.0,40.0,18.0,1.9392097265,1.0
IND534001AAA,15.0,1.8,1.0,21.0,4.0,1.9411764705,1.0
IND534260AAC,4.0,2.581531268,1.0,37.5,5.0,3.433333333,1.0
IND535001AAA,10.0,3.460606061,1.0,62.0,15.0,2.3,1.0
IND535501AAB,18.0,1.5182926829999999,1.0,28.0,20.0,1.565217391,1.0
IND535558AAA,20.0,1.565217391,1.0,22.5,3.0,2.133333333,1.0
IND535591AAA,3.0,2.133333333,1.0,14.0,21.0,1.642857143,1.0
IND560002AAA,40.0,2.3475,0.95,46.5,70.0,2.086080586,0.7142857142857143
IND560027AAA,4.0,2.2055555555,0.75,99.5,0.0,0.0,0.0
IND560043AAC,79.0,1.714285714,0.9620253164556962,29.0,133.0,1.88,0.8345864661654135
IND560048AAB,43.0,1.8,0.7441860465116279,34.0,64.0,1.6364097365,0.78125
IND560058AAB,80.0,1.440972222,0.7375,23.0,95.0,1.642857143,0.7157894736842105
IND560058AAD,34.0,1.5445134575,0.8235294117647058,173.0,58.0,1.6150793650000002,0.8448275862068966
IND560060AAB,34.0,1.5500556175,0.8823529411764706,27.0,99.0,1.407407407,0.7676767676767676
IND560064AAD,41.0,2.466666667,1.0,48.0,0.0,0.0,0.0
IND560067AAC,20.0,2.6333333335,1.0,27.5,7.0,3.444444444,1.0
IND560077AAA,1.0,3.454545455,1.0,114.0,1.0,4.65,1.0
IND560078AAC,36.0,1.75,0.9166666666666666,53.0,69.0,2.096774194,0.9420289855072463
IND560083AAB,32.0,1.619868035,0.9375,95.5,51.0,1.457142857,0.9607843137254902
IND560085AAA,7.0,1.842105263,1.0,92.0,53.0,1.763157895,1.0
IND560099AAB,466.0,1.6339712915,0.869098712446352,85.0,354.0,1.810505319,0.9096045197740112
IND560099AAG,2.0,1.8035714285,1.0,240.0,0.0,0.0,0.0
IND560099AAH,1.0,1.764705882,1.0,1.0,0.0,0.0,0.0
IND560300AAA,331.0,1.75,0.8277945619335347,59.0,278.0,1.7613571019999998,0.9532374100719424
IND560300AAB,24.0,1.8681727905,1.0,68.5,16.0,2.1458333334999997,1.0
IND561202AAB,14.0,1.803199405,1.0,8.0,16.0,1.757352941,1.0
IND561203AAB,12.0,1.52,1.0,20.5,12.0,1.951219512,1.0
IND561207AAB,13.0,1.340425532,0.8461538461538461,17.0,13.0,1.135135135,0.23076923076923078
IND562101AAA,13.0,1.135135135,0.23076923076923078,24.0,13.0,1.52,1.0
IND562108AAA,2.0,2.374216792,1.0,597.5,12.0,1.3332562445,0.8333333333333334
IND562114AAA,15.0,3.357142857,1.0,31.0,20.0,2.6333333335,1.0
IND562117AAA,10.0,1.156281219,0.4,28.5,11.0,1.925925926,1.0
IND562132AAA,766.0,1.7423682655000001,0.9634464751958225,145.5,663.0,1.8,0.9457013574660633
IND562132AAC,1.0,1.74918354,1.0,462.0,0.0,0.0,0.0
IND562159AAA,11.0,1.925925926,1.0,29.0,0.0,0.0,0.0
IND563101AAB,16.0,1.565217391,1.0,42.0,19.0,1.785714286,1.0
IND563116AAA,14.0,1.7528409090000001,1.0,63.0,17.0,1.944444444,1.0
IND563125AAB,13.0,3.849056604,1.0,376.0,16.0,1.7930761094999998,1.0
IND563130AAA,10.0,1.4090909090000001,0.8,41.5,10.0,1.938644689,1.0
IND563131AAA,14.0,1.8163319235,1.0,14.5,14.0,1.565217391,1.0
IND563131AAB,24.0,1.8888888885,1.0,31.5,25.0,1.611111111,0.92
IND570020AAA,24.0,2.4605882355,1.0,52.5,26.0,2.612962963,1.0
IND571104AAA,17.0,1.842105263,1.0,18.0,15.0,1.897435897,1.0
IND571105AAA,13.0,1.692307692,1.0,13.0,0.0,0.0,0.0
IND571111AAB,10.0,1.7169076749999999,1.0,11.0,8.0,1.913043478,1.0
IND571114AAA,8.0,4.1349924585,1.0,224.0,9.0,1.582089552,1.0
IND571124AAA,9.0,3.483870968,1.0,234.0,10.0,1.621505376,1.0
IND571213AAA,8.0,1.5895522385,1.0,27.5,12.0,1.696153846,1.0
IND571301AAA,8.0,1.913043478,1.0,18.0,9.0,2.48,1.0
IND571313AAB,10.0,1.3808510639999998,0.9,10.5,10.0,1.7169076749999999,1.0
IND571401AAA,10.0,0.989130435,0.0,24.0,9.0,1.25,0.5555555555555556
IND571426AAA,15.0,1.897435897,1.0,17.0,18.0,1.4034749035,0.8333333333333334
IND571430AAA,10.0,1.621505376,1.0,15.0,11.0,1.04,0.18181818181818182
IND571432AAB,17.0,1.378378378,0.8235294117647058,7.0,12.0,1.6704545455000002,1.0
IND571438AAB,9.0,1.25,0.5555555555555556,14.0,0.0,0.0,0.0
IND571440AAA,10.0,1.0298039215,0.1,16.0,10.0,1.3808510639999998,0.9
IND572101AAA,13.0,2.0,1.0,39.0,6.0,1.47070802,0.6666666666666666
IND572201AAB,7.0,1.88,1.0,28.0,13.0,1.591836735,1.0
IND573103AAA,7.0,1.44,1.0,5.0,6.0,2.796794872,1.0
IND573116AAA,14.0,1.7332251085000001,1.0,25.5,14.0,2.083916084,1.0
IND573134AAB,15.0,2.212121212,1.0,22.0,14.0,1.829090909,0.9285714285714286
IND573142AAA,17.0,1.815789474,1.0,12.0,19.0,1.896551724,1.0
IND573201AAB,45.0,2.4375,1.0,50.0,49.0,1.815789474,1.0
IND574104AAA,11.0,1.956521739,1.0,19.0,9.0,1.785714286,1.0
IND574117AAA,3.0,1.714285714,1.0,1.0,5.0,2.344827586,1.0
IND574202AAA,6.0,1.5620723365,1.0,17.5,5.0,2.473684211,1.0
IND574211AAA,6.0,2.5979532165,1.0,5.0,7.0,2.055555556,1.0
IND574216AAA,6.0,2.359574468,1.0,15.5,12.0,1.9673913045,1.0
IND574221AAA,6.0,2.0399061035,1.0,143.0,7.0,1.512820513,1.0
IND574227AAA,9.0,1.785714286,1.0,7.0,2.0,2.130787037,1.0
IND574239AAA,7.0,1.512820513,1.0,2.0,6.0,1.5620723365,1.0
IND575004AAB,24.0,2.181985294,1.0,83.5,30.0,2.5458768870000004,1.0
IND575014AAA,1.0,1.750853242,1.0,5.0,2.0,2.51754386,1.0
IND576101AAA,3.0,1.566666667,1.0,25.0,3.0,1.714285714,1.0
IND576201AAA,4.0,2.0412912915,1.0,20.0,4.0,1.6833333335,1.0
IND577002AAA,31.0,1.909090909,1.0,60.0,29.0,1.777777778,1.0
IND577101AAA,9.0,2.142857143,0.8888888888888888,7.0,10.0,1.3636363635,0.6
IND577116AAA,8.0,1.2215909090000001,0.5,11.5,8.0,1.4123076925,0.875
IND577126AAA,1.0,2.707692308,1.0,338.0,1.0,2.1,1.0
IND577132AAD,11.0,1.84,0.9090909090909091,10.0,7.0,2.142857143,1.0
IND577201AAA,11.0,1.822429907,1.0,84.0,9.0,1.172413793,0.3333333333333333
IND577401AAA,8.0,1.1487068965,0.25,13.0,9.0,1.625,1.0
IND577432AAA,1.0,2.1,1.0,12.0,1.0,2.355555556,1.0
IND577501AAA,10.0,1.6927648579999999,1.0,34.0,12.0,1.8132942325,1.0
IND577522AAA,10.0,1.4285714285,1.0,22.5,10.0,1.582371795,1.0
IND577535AAC,10.0,1.582371795,1.0,15.0,10.0,1.771841609,1.0
IND577598AAB,17.0,1.896551724,1.0,19.0,16.0,1.8460526315,1.0
IND577598AAC,11.0,1.838709677,1.0,23.0,10.0,1.6425467189999998,1.0
IND580002AAA,1.0,2.0,1.0,69.0,11.0,3.285714286,1.0
IND580028AAA,78.0,1.965517241,1.0,514.5,66.0,2.025645624,1.0
IND581110AAE,20.0,1.885306554,1.0,35.5,21.0,1.730769231,1.0
IND581115AAC,20.0,1.730769231,1.0,30.0,19.0,2.357142857,1.0
IND581119AAB,14.0,1.818087855,1.0,19.5,16.0,1.863636364,1.0
IND581303AAA,14.0,1.421875,0.7857142857142857,15.5,13.0,1.658536585,1.0
IND581314AAA,10.0,1.7947062105,1.0,5.5,10.0,1.728830645,0.9
IND581320AAA,5.0,1.722222222,1.0,18.0,5.0,2.027027027,1.0
IND581325AAA,14.0,1.919650469,1.0,48.5,14.0,1.5968926555,1.0
IND581334AAA,6.0,1.911923077,1.0,10.0,5.0,1.517857143,1.0
IND581343AAC,6.0,1.728830645,0.8333333333333334,9.0,2.0,2.26566416,1.0
IND581400AAB,12.0,1.662765671,1.0,25.0,13.0,1.40625,0.7692307692307693
IND581402AAA,10.0,1.6267857145,1.0,27.0,15.0,1.421686747,1.0
IND582101AAB,18.0,2.9035615175,1.0,133.5,18.0,2.0,1.0
IND582209AAA,16.0,1.840682788,1.0,15.5,17.0,1.901639344,1.0
IND583101AAA,28.0,2.4727053139999997,1.0,36.5,21.0,2.218604651,1.0
IND583119AAA,9.0,4.23255814,1.0,54.0,9.0,2.333333333,1.0
IND583201AAA,27.0,2.111111111,1.0,20.0,34.0,2.52173913,1.0
IND583227AAA,16.0,1.6958333335,1.0,15.0,16.0,2.0,1.0
IND583231AAA,15.0,2.409090909,1.0,28.0,15.0,1.666666667,1.0
IND584101AAA,17.0,1.454545455,1.0,51.0,16.0,1.7318909875,1.0
IND584123AAA,1.0,1.444444444,1.0,12.0,2.0,1.546511628,1.0
IND584128AAA,2.0,2.2243083004999997,1.0,20.5,1.0,1.444444444,1.0
IND585104AAA,60.0,1.8642506145,1.0,52.0,60.0,2.2755183414999998,0.9833333333333333
IND585211AAA,20.0,1.5,0.95,25.5,21.0,1.921052632,0.9523809523809523
IND585222AAA,22.0,1.513513514,0.9545454545454546,29.5,21.0,1.458333333,0.9523809523809523
IND585307AAB,20.0,4.2003950835,1.0,188.0,22.0,1.5219082720000001,1.0
IND585314AAA,19.0,2.263157895,1.0,268.0,20.0,1.8083118555,1.0
IND585330AAE,21.0,1.794117647,1.0,41.0,20.0,1.837209302,1.0
IND585401AAA,22.0,2.392229155,1.0,13.0,21.0,1.794117647,1.0
IND586101AAA,4.0,2.078787879,1.0,46.5,8.0,1.501033295,1.0
IND586101AAB,5.0,2.069767442,1.0,30.0,5.0,1.454545455,1.0
IND586128AAA,19.0,1.6875,1.0,14.0,18.0,1.911606812,1.0
IND586211AAA,19.0,1.804123711,1.0,17.0,18.0,1.6735372339999999,1.0
IND587103AAB,19.0,1.901639344,1.0,49.0,19.0,1.705882353,1.0
IND590016AAA,5.0,1.451612903,1.0,52.0,17.0,2.135135135,1.0
IND591102AAA,18.0,1.9764673309999998,1.0,12.0,2.0,1.5225490195,1.0
IND591115AAB,6.0,1.8333333335000002,1.0,49.5,6.0,1.790697674,1.0
