hub,betweenness,in_degree,out_degree,hub_out_median_factor,hub_out_pct_delayed,hub_out_trip_count,hub_out_median_dwell,risk_score,risk_score_normalized
IND533262AAA,0.0008068571848099408,2,2,1.829787234,1.0,12.0,41.0,0.0014763769764264084,0.3
IND370001AAA,0.0008094267936787623,2,3,1.818181818,1.0,13.0,17.0,0.001471685079268763,0.3
IND722154AAA,0.0004037956793862306,2,2,3.6171096345,1.0,2.0,195.5,0.0014605732422774075,0.3
IND560048AAB,0.0008083255327349816,4,2,1.8,0.7441860465116279,43.0,34.0,0.0014549859589229669,0.3
IND534001AAA,0.0008064900978286806,1,2,1.8,1.0,15.0,21.0,0.0014516821760916252,0.3
IND462001AAA,0.0004041627663674908,2,1,3.583333333,1.0,27.0,32.0,0.0014482499126821213,0.3
IND508223AAA,0.0008072242717912009,2,1,1.7899393,1.0,14.0,16.0,0.0014448824479929517,0.3
IND828111AAA,0.0004041627663674908,2,1,3.5737179489999997,1.0,4.0,60.5,0.0014443637324849953,0.3
IND846004AAA,0.0008050217499036397,1,2,1.791666667,1.0,21.0,73.0,0.0014423306355123618,0.3
IND422103AAC,0.0008042875759411193,1,2,1.793103448,1.0,11.0,17.0,0.0014421708256035831,0.3
IND743347AAA,0.0004037956793862306,1,1,3.5661802355,1.0,6.0,43.0,0.0014400081710074703,0.3
IND742223AAA,0.0012146908209900336,1,1,1.181818182,0.4705882352941176,17.0,55.0,0.001435543697754529,0.3
IND247776AAA,0.0008061230108474204,1,1,1.777777778,1.0,9.0,13.0,0.0014331075750189967,0.3
IND501301AAC,0.000404529853348751,1,1,3.5314685315,1.0,2.0,20.5,0.001428584447153424,0.3
IND151505AAA,0.0008061230108474204,1,1,1.769230769,0.6,5.0,8.0,0.001426217634390177,0.3
IND788121AAA,0.00040269441844244995,1,1,3.5,1.0,3.0,11.0,0.0014094304645485749,0.3
IND331023AAA,0.0012091845162711305,1,1,1.161290323,0.3333333333333333,3.0,27.0,0.0014042142774670998,0.3
IND673104AAA,0.0008167685333039665,3,1,1.714285714,0.9411764705882352,17.0,18.0,0.001400174628287723,0.3
IND535001AAA,0.0004037956793862306,2,1,3.460606061,1.0,10.0,62.0,0.0013973777754896022,0.3
IND571111AAB,0.0008138318374538848,1,1,1.716907675,1.0,10.0,11.0,0.0013972741278839272,0.3
IND743395AAA,0.0004037956793862306,1,1,3.4545454545,1.0,4.0,150.5,0.001394930528770442,0.3
IND389001AAA,0.0008068571848099408,1,1,1.725490196,1.0,21.0,28.0,0.001392224161961713,0.3
IND212501AAA,0.0008061230108474204,1,1,1.72,1.0,13.0,30.0,0.001386531578657563,0.3
IND365560AAA,0.0008075913587724611,1,1,1.714285714,1.0,7.0,14.0,0.0013844423290934789,0.3
IND560043AAC,0.0008068571848099408,4,3,1.714285714,0.9620253164556962,79.0,29.0,0.0013831837451579393,0.3
IND562114AAA,0.000404529853348751,1,2,3.357142857,1.0,15.0,31.0,0.001358064507613017,0.3
IND207001AAA,0.0008097938806600224,1,1,1.6667682925,1.0,6.0,43.5,0.0013497387637446544,0.3
IND711303AAA,0.0016195877613200448,1,1,0.833333333,0.1176470588235294,17.0,36.0,0.0013496564672268415,0.3
IND603203AAA,0.0004041627663674908,2,2,3.3348214284999997,1.0,14.0,20.5,0.0013478106538841474,0.3
IND311302AAA,0.0008072242717912009,2,1,1.666666667,1.0,3.0,219.0,0.001345373786587743,0.3
IND792001AAA,0.0008061230108474204,1,2,1.651162791,1.0,3.0,18.0,0.00133104032048015,0.3
IND473226AAA,0.0008094267936787623,1,2,1.6211604094999998,0.9,20.0,43.5,0.001312210672300534,0.3
IND132001AAA,0.0004030615054237102,2,3,3.25,1.0,5.0,199.0,0.0013099498926270581,0.3
IND344001AAA,0.0008050217499036397,1,3,1.61928934,0.5384615384615384,13.0,17.0,0.0013035631380871097,0.3
IND785112AAC,0.0004034285924049704,1,1,3.21954023,1.0,2.0,8.5,0.0012988545831800747,0.3
IND312403AAA,0.0008072242717912009,1,1,1.608695652,1.0,9.0,29.0,0.0012985781762193712,0.3
IND829122AAA,0.0008050217499036397,1,1,1.604878049,1.0,14.0,145.0,0.0012919617353879193,0.3
IND757041AAA,0.0008072242717912009,2,2,1.5959183675,1.0,4.0,323.0,0.0012882640420433897,0.3
IND742303AAB,0.0004034285924049704,2,1,3.162280702,1.0,18.0,54.0,0.0012757544523972616,0.3
IND732202AAA,0.00040746654919883267,1,1,3.125,1.0,11.0,41.0,0.001273332966246352,0.3
IND204215AAA,0.0004052640273112714,1,1,3.1363636365,1.0,6.0,43.5,0.0012710553584406145,0.3
IND563101AAB,0.0008035534019785989,2,3,1.565217391,1.0,16.0,42.0,0.0012577357593741168,0.3
IND574202AAA,0.0008050217499036397,1,1,1.5620723365,1.0,6.0,17.5,0.001257502205805297,0.3
IND184104AAA,0.0008031863149973387,2,4,1.551388889,0.9166666666666666,12.0,22.0,0.0012460543248837253,0.3
IND852118AAA,0.00040269441844244995,2,2,3.0852941175,1.0,2.0,77.0,0.0012424307203705745,0.3
IND509001AAA,0.0008050217499036397,1,1,1.542857143,1.0,19.0,28.0,0.00124203355710919,0.3
IND722151AAA,0.0008072242717912009,1,1,1.536231884,1.0,1.0,49.0,0.0012400836638643247,0.3
IND321001AAB,0.0008039204889598591,1,2,1.5415360505,0.875,8.0,18.0,0.0012392724154672101,0.3
IND400705AAA,0.0004030615054237102,1,1,3.07,1.0,12.0,105.0,0.0012373988216507902,0.3
IND814101AAB,0.0008061230108474204,1,1,1.534883721,1.0,11.0,25.0,0.0012373050864732118,0.3
IND501141AAA,0.0008039204889598591,1,1,1.536585366,1.0,5.0,30.0,0.0012352924587632841,0.3
IND306902AAA,0.000809059706697502,1,1,1.518518519,1.0,1.0,29.0,0.0012285721475968651,0.3
IND700144AAA,0.00040269441844244995,1,1,3.0476190475,1.0,4.0,86.0,0.0012272591799671459,0.3
IND400072AAD,0.0005087825560266506,3,1,2.402777778,1.0,96.0,134.0,0.0012224914194548758,0.3
IND574239AAA,0.0008061230108474204,1,1,1.512820513,1.0,7.0,2.0,0.001219519426811299,0.3
IND176061AAA,0.000404529853348751,1,1,3.0144210935,1.0,2.0,32.0,0.0012194233228849367,0.3
IND600056AAA,0.0004034285924049704,1,1,3.0,1.0,7.0,20.0,0.001210285777214911,0.3
IND509203AAA,0.0008061230108474204,1,1,1.5,1.0,19.0,16.0,0.0012091845162711305,0.3
IND501101AAB,0.0008050217499036397,1,2,1.5,0.8333333333333334,6.0,18.0,0.0012075326248554596,0.3
IND148023AAA,0.0008075913587724611,2,2,1.448275862,1.0,3.0,19.0,0.0011696150712699374,0.3
IND584123AAA,0.0008068571848099408,1,1,1.444444444,1.0,1.0,12.0,0.0011654603777002002,0.3
IND400102AAC,0.0004030615054237102,1,2,2.877380952,1.0,34.0,90.5,0.0011597614981906285,0.3
IND700028AAB,0.0004041627663674908,2,1,2.8529411765,1.0,8.0,67.5,0.0011530525981779639,0.3
IND854105AAB,0.0004034285924049704,1,2,2.857142857,1.0,9.0,29.0,0.0011526531210994256,0.3
IND389151AAA,0.0004037956793862306,1,1,2.848484848,1.0,11.0,30.0,0.0011502058744195438,0.3
IND505327AAA,0.0008068571848099408,4,1,1.4223057645,0.9166666666666666,12.0,18.0,0.0011475976250834206,0.3
IND501401AAC,0.0004041627663674908,3,1,2.7939393939999997,1.0,6.0,17.0,0.0011292062745421507,0.2
IND852131AAA,0.0004023273314611897,2,2,2.787878788,1.0,9.0,19.0,0.001121639833213296,0.2
IND400015AAA,0.0004041627663674908,3,2,2.75,1.0,35.0,76.0,0.0011114476075105998,0.2
IND151506AAA,0.0008072242717912009,1,1,1.3705985915,0.9444444444444444,18.0,245.0,0.0011063804499416331,0.2
IND600119AAA,0.0004041627663674908,2,1,2.736842105,1.0,9.0,43.0,0.0011061296762678266,0.2
IND799250AAA,0.0004034285924049704,1,1,2.725806452,1.0,1.0,22.0,0.0010996682600987466,0.2
IND577126AAA,0.0004037956793862306,1,1,2.707692308,1.0,1.0,338.0,0.0010933544550777306,0.2
IND243503AAB,0.0004037956793862306,3,1,2.686567164,1.0,11.0,384.0,0.0010848242132041187,0.2
IND443301AAA,0.00040269441844244995,1,1,2.6809475805,1.0,2.0,40.5,0.0010796026268041407,0.2
IND741101AAB,0.0004037956793862306,1,1,2.666666667,1.0,1.0,24.0,0.00107678847849788,0.2
IND421401AAC,0.00040269441844244995,1,1,2.666666667,1.0,11.0,27.0,0.0010738517826474313,0.2
IND723131AAA,0.0008050217499036397,1,1,1.3331653225,0.8333333333333334,12.0,19.5,0.0010732270808298,0.2
IND796081AAA,0.0004037956793862306,1,1,2.647887324,1.0,1.0,809.0,0.001069205460932768,0.2
IND631501AAA,0.00040269441844244995,1,2,2.653846154,1.0,11.0,43.0,0.0010686890336207625,0.2
IND110064AAA,0.0008061230108474204,2,3,1.3151364765,0.9047619047619048,42.0,65.0,0.0010601617761114477,0.2
IND312601AAA,0.0008050217499036397,1,1,1.313633521,0.8333333333333334,6.0,21.0,0.0010575035558074996,0.2
IND277211AAA,0.0004181120716553788,1,1,2.523809524,1.0,5.0,15.0,0.0010552352285432152,0.2
IND523105AAA,0.0008061230108474204,2,1,1.307692308,0.7894736842105263,19.0,13.0,0.001054160860586972,0.2
IND670645AAB,0.0004048969403300112,2,1,2.5987525985,1.0,6.0,1084.0,0.001052226975807316,0.2
IND415612AAA,0.00040269441844244995,1,1,2.6117424245,1.0,8.0,27.5,0.0010517340967555017,0.2
IND147001AAB,0.0008050217499036397,2,2,1.296296296,0.6153846153846154,13.0,52.0,0.0010435467125995265,0.2
IND504251AAA,0.0008050217499036397,2,2,1.295454545,0.6,5.0,10.0,0.0010428690847365232,0.2
IND784125AAA,0.00040269441844244995,1,1,2.583333333,1.0,3.0,38.0,0.001040293914175431,0.2
IND686632AAA,0.00040636528825505205,1,1,2.5,1.0,1.0,7.0,0.0010159132206376301,0.2
IND500080AAB,0.0004041627663674908,2,1,2.503367003,1.0,20.0,109.5,0.0010117677331655747,0.2
IND602024AAA,0.00040269441844244995,1,2,2.5,1.0,13.0,28.0,0.0010067360461061248,0.2
IND854105AAA,0.0004034285924049704,1,1,2.4876923074999997,1.0,2.0,41.0,0.0010036062059513976,0.2
IND365560AAB,0.0004041627663674908,2,1,2.482758621,1.0,11.0,22.0,0.0010034385924860966,0.2
IND152123AAA,0.0004037956793862306,1,1,2.480769231,1.0,1.0,541.0,0.0010017238970321017,0.2
IND802212AAA,0.0008072242717912009,1,1,1.233333333,0.5714285714285714,7.0,988.0,0.0009955766016067397,0.2
IND276140AAA,0.00041847915863663896,1,1,2.378378378,1.0,1.0,57.0,0.000995301782545014,0.2
IND500008AAC,0.0004030615054237102,1,2,2.4524999999999997,1.0,10.0,80.0,0.000988508342051649,0.2
IND814133AAA,0.0004034285924049704,1,1,2.4375,1.0,1.0,41.0,0.0009833571939871155,0.2
IND383001AAA,0.0008050217499036397,1,1,1.219512195,0.5384615384615384,13.0,14.0,0.0009817338412477286,0.2
IND814133AAB,0.00040196024447992955,3,1,2.4375,1.0,13.0,37.0,0.0009797780959198282,0.2
IND383315AAC,0.0008061230108474204,1,2,1.215053763,0.5384615384615384,13.0,5.0,0.0009794827977710478,0.2
IND246174AAA,0.0008072242717912009,2,1,1.208352403,0.5,16.0,47.5,0.0009754113885788227,0.2
IND466116AAA,0.0004037956793862306,1,1,2.385714286,1.0,13.0,85.0,0.0009633411209368059,0.2
IND531036AAA,0.0004041627663674908,2,1,2.3605974395,1.0,4.0,27.5,0.0009540655914283354,0.2
IND603301AAA,0.0004037956793862306,1,1,2.356170599,1.0,14.0,40.5,0.0009514115077730669,0.2
IND410206AAA,0.0004030615054237102,2,1,2.3603896105,1.0,12.0,31.5,0.0009513821897946149,0.2
IND691305AAA,0.00041701081071159816,1,2,2.2774725275,1.0,16.0,17.0,0.0009497306650661676,0.2
IND504296AAA,0.0008061230108474204,1,3,1.1729508195,0.5,4.0,15.5,0.0009455426461912891,0.2
IND524201AAA,0.0008072242717912009,1,1,1.170289855,0.3333333333333333,18.0,312.5,0.0009446863759870051,0.2
IND531116AAA,0.0004037956793862306,1,2,2.338983051,1.0,5.0,34.0,0.0009444712501514235,0.2
IND518501AAA,0.00040269441844244995,1,1,2.344827586,1.0,15.0,26.0,0.0009442489810920838,0.2
IND385320AAA,0.0012091845162711305,1,1,0.7757296469999999,0.0,16.0,7.0,0.0009380002779648697,0.2
IND122001AAJ,0.00120808325532735,1,1,0.775862069,0.0,13.0,12.0,0.000937305974002533,0.2
IND814112AAA,0.00040269441844244995,3,2,2.327272727,1.0,9.0,49.0,0.0009371797373562395,0.2
IND600110AAA,0.0004030615054237102,1,2,2.324324324,1.0,11.0,43.0,0.0009368456611243875,0.2
IND606801AAB,0.0004037956793862306,1,1,2.314814815,1.0,13.0,18.0,0.0009347122208762367,0.2
IND244412AAA,0.00120808325532735,1,2,0.772727273,0.1538461538461538,13.0,28.0,0.0009335188794460658,0.2
IND274304AAB,0.00040930198410513374,2,2,2.2647058825000004,1.0,14.0,29.5,0.000926948611121818,0.2
IND505503AAA,0.0004041627663674908,1,1,2.282051282,1.0,1.0,19.0,0.0009223201591255988,0.2
IND562101AAA,0.000809059706697502,2,1,1.135135135,0.2307692307692307,13.0,24.0,0.0009183920993851294,0.2
IND845455AAB,0.0004037956793862306,1,2,2.272,1.0,20.0,135.5,0.0009174237835655158,0.2
IND425412AAA,0.000411504505992695,4,3,2.225806452,1.0,13.0,7.0,0.0009159293844656132,0.2
IND585314AAA,0.0004034285924049704,2,2,2.263157895,1.0,19.0,268.0,0.0009130226039700458,0.2
IND413307AAB,0.0004037956793862306,1,1,2.260869565,1.0,3.0,21.0,0.0009129293620028266,0.2
IND689503AAB,0.000404529853348751,1,1,2.25,1.0,1.0,82.0,0.0009101921700346898,0.2
IND125047AAB,0.0004126057669364756,2,2,2.192982456,1.0,11.0,18.0,0.000904837208136116,0.2
IND784110AAA,0.0004037956793862306,1,2,2.24,1.0,3.0,8.0,0.0009045023218251565,0.2
IND205135AAA,0.00040269441844244995,1,1,2.235294118,1.0,13.0,28.0,0.0009001404648958392,0.2
IND458990AAA,0.0004037956793862306,1,1,2.228448276,1.0,10.0,255.5,0.0008998377855844943,0.2
IND584128AAA,0.0004037956793862306,1,1,2.2243083004999997,1.0,2.0,20.5,0.0008981660813648293,0.2
IND421601AAB,0.0004037956793862306,1,1,2.222222222,1.0,11.0,73.0,0.000897323731879669,0.2
IND854335AAA,0.00040269441844244995,2,3,2.222222222,1.0,19.0,13.0,0.0008948764853381789,0.2
IND248122AAB,0.000404529853348751,1,1,2.210526316,1.0,15.0,145.0,0.000894223886435035,0.2
IND209206AAB,0.0004034285924049704,1,1,2.2,1.0,15.0,19.0,0.000887542903290935,0.2
IND283203AAA,0.0004037956793862306,2,2,2.18877551,1.0,14.0,57.5,0.0008838180940843934,0.2
IND387620AAB,0.0004034285924049704,1,1,2.184615385,1.0,1.0,15.0,0.0008813363097167924,0.2
IND243002AAA,0.0004023273314611897,1,1,2.185185185,1.0,1.0,59.0,0.0008791597242295762,0.2
IND793001AAA,0.00040269441844244995,1,2,2.177777778,1.0,3.0,46.0,0.0008769789558086008,0.2
IND423601AAA,0.00040269441844244995,3,2,2.173913043,1.0,15.0,27.0,0.0008754226485953418,0.2
IND614809AAA,0.0004037956793862306,1,1,2.155555556,1.0,17.0,18.0,0.000870404020189784,0.2
IND508116AAA,0.0008050217499036397,1,2,1.068181818,0.0666666666666666,15.0,9.0,0.0008599095963416111,0.2
IND815351AAA,0.0008050217499036397,1,1,1.067010309,0.1666666666666666,12.0,22.0,0.0008589665061164033,0.2
IND521001AAA,0.0004037956793862306,2,2,2.1259740259999997,1.0,8.0,34.5,0.0008584591261861497,0.2
IND721253AAC,0.00040269441844244995,2,2,2.1226190474999997,1.0,12.0,53.0,0.0008547668429078794,0.2
IND176110AAB,0.0004048969403300112,1,1,2.1,1.0,9.0,16.0,0.0008502835746930236,0.2
IND743235AAA,0.0004034285924049704,1,1,2.1,1.0,6.0,29.5,0.0008472000440504379,0.2
IND577432AAA,0.00040269441844244995,1,1,2.1,1.0,1.0,12.0,0.0008456582787291449,0.2
IND743513AAA,0.00040269441844244995,1,1,2.097222222,1.0,12.0,27.0,0.0008445396830328727,0.2
IND274001AAA,0.000425453811280583,2,2,1.980978261,1.0,14.0,41.0,0.0008428147512064315,0.2
IND223101AAB,0.00040563111429253165,1,1,2.074074074,1.0,7.0,39.0,0.0008413089777618707,0.2
IND631102AAA,0.0004037956793862306,1,1,2.0707196029999997,1.0,12.0,23.0,0.0008361476289117705,0.2
IND847226AAA,0.0004037956793862306,1,1,2.043478261,1.0,21.0,725.0,0.000825147692711488,0.2
IND244921AAB,0.0004059982012737918,2,2,2.024096386,1.0,3.0,9.0,0.0008217794919207827,0.2
IND509103AAC,0.00040196024447992955,2,1,2.016731856,1.0,6.0,25.5,0.000810646029888222,0.2
IND502295AAA,0.000404529853348751,1,1,2.0,1.0,2.0,5.5,0.000809059706697502,0.2
IND733129AAB,0.000411504505992695,2,1,1.952380952,1.0,5.0,12.0,0.0008034135591623075,0.2
IND591102AAA,0.0004052640273112714,1,1,1.976467331,1.0,18.0,12.0,0.0008009911104102197,0.2
IND533201AAA,0.0004041627663674908,3,2,1.973684211,1.0,11.0,38.0,0.0007976896706535984,0.2
IND334803AAA,0.0004037956793862306,2,1,1.975,1.0,3.0,11.0,0.0007974964667878054,0.2
IND431203AAA,0.00040269441844244995,1,2,1.9795918365,1.0,12.0,62.0,0.000797170583352789,0.2
IND206001AAA,0.0004037956793862306,1,1,1.9719174505,1.0,20.0,36.0,0.0007962517466182111,0.2
IND507117AAB,0.0004023273314611897,2,1,1.978085554,1.0,18.0,19.0,0.0007958378823427491,0.2
IND531001AAA,0.00040269441844244995,2,1,1.972222222,1.0,5.0,34.0,0.0007942028807275664,0.2
IND722122AAA,0.0004037956793862306,2,1,1.9642857145,1.0,8.0,19.0,0.0007931700845951948,0.2
IND574104AAA,0.0004037956793862306,1,1,1.956521739,1.0,11.0,19.0,0.0007900350248334343,0.2
IND385535AAA,0.0004037956793862306,1,1,1.95,1.0,17.0,174.0,0.0007874015748031496,0.2
IND722140AAA,0.0008061230108474204,1,1,0.976190476,0.1111111111111111,9.0,30.0,0.0007869296056736964,0.2
IND306116AAA,0.0004048969403300112,1,1,1.93902439,1.0,3.0,13.0,0.0007851050427362664,0.2
IND604303AAA,0.00040269441844244995,1,1,1.948380567,1.0,4.0,0.5,0.0007846019793326359,0.2
IND284403AAA,0.000404529853348751,1,2,1.926470588,1.0,3.0,51.0,0.0007793148644443221,0.2
IND757001AAA,0.0004037956793862306,3,1,1.919936373,1.0,2.0,14.5,0.0007752620121138704,0.2
IND683565AAA,0.0004037956793862306,1,1,1.894736842,1.0,13.0,26.0,0.000765086550373511,0.2
IND473331AAA,0.0004048969403300112,1,1,1.87654321,1.0,9.0,1019.0,0.0007598066041260577,0.2
IND176048AAA,0.0004048969403300112,1,1,1.858695652,1.0,11.0,26.0,0.0007525801824994952,0.2
IND603102AAA,0.0004037956793862306,1,1,1.858208955,1.0,12.0,30.5,0.0007503367474258026,0.2
IND533003AAA,0.00040269441844244995,2,2,1.857142857,1.0,21.0,56.0,0.000747861062764165,0.2
IND591302AAB,0.0004037956793862306,1,2,1.833820663,1.0,10.0,100.0,0.0007404888604885928,0.2
IND148102AAA,0.0004037956793862306,1,1,1.827586207,1.0,1.0,121.0,0.0007379714140924692,0.2
IND136027AAA,0.0004041627663674908,1,1,1.823529412,1.0,21.0,70.0,0.0007370026917064039,0.2
IND811399AAA,0.0004004918965548887,1,2,1.832298137,1.0,41.0,147.0,0.0007338205559411192,0.2
IND847212AAA,0.00040269441844244995,1,1,1.814814815,1.0,21.0,68.0,0.0007308157965071674,0.2
IND184121AAA,0.0004052640273112714,3,4,1.802227266,0.9,10.0,23.5,0.0007303778799493421,0.2
IND388620AAB,0.0004037956793862306,1,1,1.804347826,1.0,13.0,25.0,0.0007285878562487382,0.2
IND561202AAB,0.0004037956793862306,1,1,1.803199405,1.0,14.0,8.0,0.0007281241288108217,0.2
IND845438AAA,0.00040269441844244995,2,1,1.806451613,1.0,15.0,50.0,0.0007274479817414606,0.2
IND508252AAB,0.0005333773837710846,1,1,1.363429327,1.0,6.0,0.5,0.0007272223673920306,0.2
IND140901AAA,0.0004030615054237102,2,2,1.8000886525,1.0,40.0,28.0,0.0007255464421727878,0.2
IND574227AAA,0.00040269441844244995,1,1,1.785714286,1.0,9.0,7.0,0.0007190971759051448,0.2
IND466001AAA,0.00040269441844244995,1,1,1.766666667,1.0,15.0,8.0,0.0007114268060492264,0.2
IND415301AAB,0.00040269441844244995,1,1,1.7663003665,1.0,4.0,8.0,0.0007112792988824037,0.2
IND695121AAA,0.0004089348971238735,1,2,1.733333333,1.0,18.0,31.0,0.0007088204882117358,0.2
IND303106AAA,0.0004048969403300112,1,2,1.75,1.0,11.0,24.0,0.0007085696455775196,0.2
IND140001AAA,0.00040269441844244995,1,1,1.757575758,1.0,19.0,35.0,0.0007077659477363581,0.2
IND515301AAA,0.00040269441844244995,1,1,1.757352941,1.0,16.0,10.0,0.000707676220574124,0.2
IND388220AAA,0.0004037956793862306,2,1,1.7446153845,1.0,14.0,44.5,0.0007044681544518474,0.2
IND636705AAB,0.0004041627663674908,2,2,1.735483871,0.8888888888888888,9.0,28.0,0.0007014179622895216,0.2
IND151302AAA,0.0008050217499036397,1,1,0.870445344,0.0625,16.0,17.5,0.0007007274340223555,0.2
IND144514AAA,0.0004023273314611897,1,2,1.7370689655,1.0,6.0,7.5,0.0006988703214536644,0.2
IND152024AAA,0.00040269441844244995,1,1,1.7322580645,1.0,2.0,16.5,0.0006975706538760715,0.2
IND110024AAA,0.0004034285924049704,3,1,1.714285714,1.0,9.0,30.0,0.0006915918725789697,0.2
IND335501AAA,0.00040269441844244995,1,1,1.714285714,1.0,1.0,24.0,0.0006903332886434301,0.2
IND000000ABD,0.0004037956793862306,1,1,1.704054054,1.0,12.0,67.5,0.0006880896644457904,0.2
IND272001AAA,0.00041003615806765414,1,2,1.675675676,0.8571428571428571,7.0,44.0,0.0006870876163544592,0.2
IND577501AAA,0.0004037956793862306,2,1,1.692764858,1.0,10.0,34.0,0.0006835311358772461,0.2
IND583227AAA,0.00040269441844244995,1,2,1.6958333335,1.0,16.0,15.0,0.0006829026180091037,0.2
IND321606AAA,0.0004041627663674908,2,2,1.681818182,1.0,9.0,207.0,0.0006797282889642641,0.2
IND251001AAA,0.00040269441844244995,1,1,1.687826087,1.0,12.0,51.0,0.0006796781445364609,0.2
IND586128AAA,0.0004023273314611897,2,2,1.6875,1.0,19.0,14.0,0.0006789273718407577,0.1
IND712612AAA,0.0004023273314611897,1,1,1.684210526,1.0,3.0,2.0,0.0006776039265444267,0.1
IND530043AAA,0.00040269441844244995,1,2,1.681818182,1.0,13.0,21.0,0.0006772587947264285,0.1
IND509124AAA,0.00040269441844244995,2,4,1.6751012145,1.0,16.0,29.5,0.0006745539094053191,0.1
IND571430AAA,0.000411504505992695,2,1,1.621505376,1.0,10.0,15.0,0.0006672567687153792,0.1
IND518124AAA,0.0004037956793862306,1,2,1.65,1.0,7.0,8.0,0.0006662628709872804,0.1
IND576101AAA,0.00042215002844924105,2,1,1.566666667,1.0,3.0,25.0,0.0006613683780445277,0.1
IND680307AAA,0.0004048969403300112,1,2,1.6220238095,1.0,12.0,26.5,0.0006567524776089789,0.1
IND505209AAA,0.00040269441844244995,2,2,1.626311844,1.0,8.0,17.0,0.0006549067022256484,0.1
IND140118AAA,0.0004037956793862306,1,1,1.6,1.0,17.0,38.0,0.0006460730870179689,0.1
IND140401AAA,0.0004041627663674908,2,3,1.580645161,1.0,7.0,26.0,0.0006388379209151479,0.1
IND134203AAA,0.00040269441844244995,1,2,1.575,1.0,15.0,34.0,0.0006342437090468587,0.1
IND635001AAA,0.0004023273314611897,2,2,1.5669590645,1.0,8.0,20.5,0.0006304304589292073,0.1
IND671323AAD,0.0004034285924049704,1,1,1.5625,1.0,1.0,6.0,0.0006303571756327663,0.1
IND201301AAL,0.00040746654919883267,2,2,1.5400641025,0.9375,16.0,91.0,0.0006275246053906723,0.1
IND388121AAA,0.00040269441844244995,1,1,1.558139535,1.0,11.0,21.0,0.0006274540938990144,0.1
IND464221AAA,0.00040636528825505205,1,1,1.541984733,1.0,1.0,41.0,0.0006266090705104345,0.1
IND385001AAA,0.00040269441844244995,2,1,1.527777778,1.0,14.0,20.0,0.0006152275838210083,0.1
IND632402AAA,0.00040269441844244995,1,1,1.52173913,1.0,11.0,28.0,0.0006127958539764698,0.1
IND458001AAB,0.00040269441844244995,1,1,1.518518519,1.0,11.0,18.0,0.0006114989319027953,0.1
IND421802AAA,0.0004037956793862306,1,1,1.5,1.0,7.0,145.0,0.0006056935190793458,0.1
IND585211AAA,0.0004034285924049704,2,2,1.5,0.95,20.0,25.5,0.0006051428886074555,0.1
IND206122AAA,0.00040269441844244995,1,1,1.489361702,0.8421052631578947,19.0,22.0,0.0005997576444373475,0.1
IND614715AAA,0.00040269441844244995,1,1,1.473684211,0.8823529411764706,17.0,10.0,0.0005934444063164657,0.1
IND181152AAA,0.00040159315749866933,3,1,1.466666667,1.0,5.0,23.0,0.0005890032977985794,0.1
IND680104AAA,0.0004034285924049704,1,1,1.451612903,0.8235294117647058,17.0,31.0,0.0005856221501741828,0.1
IND590016AAA,0.00040269441844244995,2,1,1.451612903,1.0,5.0,52.0,0.0005845564137771415,0.1
IND591304AAA,0.00040269441844244995,1,2,1.446969697,1.0,12.0,19.0,0.0005826866206372631,0.1
IND141115AAA,0.0004041627663674908,2,1,1.4388888885,0.7857142857142857,14.0,8.5,0.000581545313671604,0.1
IND147301AAA,0.0004023273314611897,2,2,1.433333333,1.0,2.0,32.0,0.0005766691749602628,0.1
IND413501AAA,0.00040269441844244995,2,2,1.428571429,1.0,22.0,38.0,0.0005752777408046547,0.1
IND603001AAA,0.00040269441844244995,1,1,1.428571429,0.5384615384615384,13.0,14.0,0.0005752777408046547,0.1
IND480334AAA,0.000404529853348751,1,1,1.416666667,0.9523809523809524,21.0,26.0,0.0005730839590455739,0.1
IND581303AAA,0.0004023273314611897,1,2,1.421875,0.7857142857142857,14.0,15.5,0.0005720591744213791,0.1
IND246444AAB,0.0004037956793862306,1,1,1.409090909,1.0,15.0,8.0,0.0005689848209166162,0.1
IND563130AAA,0.0004023273314611897,2,1,1.409090909,0.8,10.0,41.5,0.0005669157852041921,0.1
IND571313AAB,0.00040966907108639397,1,1,1.3808510639999998,0.9,10.0,10.5,0.0005656919726975386,0.1
IND723133AAA,0.0004037956793862306,2,1,1.4,0.6153846153846154,13.0,13.0,0.0005653139511407227,0.1
IND732123AAC,0.00040673237523631227,3,1,1.352941176,1.0,1.0,27.0,0.0005502849780694896,0.1
IND792103AAB,0.0008050217499036397,2,1,0.680851064,0.0,11.0,18.0,0.000548099914965035,0.1
IND243301AAB,0.0004048969403300112,1,2,1.3430672265,0.75,12.0,454.5,0.0005438038106673642,0.1
IND561207AAB,0.00040563111429253165,1,2,1.340425532,0.8461538461538461,13.0,17.0,0.0005437183021713195,0.1
IND606803AAA,0.00040269441844244995,1,1,1.347826087,0.9230769230769232,13.0,15.0,0.0005427620422660279,0.1
IND695101AAB,0.00042031459354294003,2,2,1.266666667,0.6190476190476191,21.0,27.0,0.0005323984852944956,0.1
IND695614AAA,0.0004126057669364756,1,1,1.263157895,1.0,3.0,24.0,0.0005211862320283391,0.1
IND321001AAA,0.0004041627663674908,2,2,1.263157895,0.6923076923076923,13.0,14.0,0.0005105213892021364,0.1
IND518206AAA,0.00040269441844244995,2,2,1.266666667,0.8,5.0,22.0,0.0005100795968280014,0.1
